0.001,4243,4230
0.0015,1898,1886
0.002,1032,1021
0.0020404,988.2,977.1
0.002040420404,1066,1053
0.0020779,1492,1466
0.0021161,2478,2429
0.002116121161,2608,2556
0.00232326,2621,2566
0.0025507,2424,2376
0.002550725507,2800,2744
0.00272382,2393,2345
0.0029087,2041,2002
0.002908729087,2166,2125
0.003,2011,1973
0.0031737,1767,1734
0.003173731737,1843,1809
0.004,1063,1043
0.005,617.8,604.7
0.006,393.5,383.7
0.008,191.4,184.6
0.01,109,103.8
0.0112154,81.55,76.95
0.011215512154,203.8,168.1
0.0119928,170.2,141.8
0.0128241,142.6,119.9
0.012824228241,195.9,155.9
0.0131179,193.3,148.6
0.0134185,175.6,140.9
0.013418634185,202.5,161.3
0.015,153,124.4
0.02,73.17,61.79
0.03,25.46,21.98
0.04,11.99,10.3
0.05,6.693,5.667
0.06,4.176,3.46
0.076111,2.284,1.81
0.07611176111,9.728,2.758
0.08,8.585,2.694
0.1,4.855,2.093
0.15,1.74,0.9903
0.2,0.8628,0.529
0.3,0.3525,0.2155
0.4,0.2068,0.1199
0.5,0.1463,0.08054
0.6,0.1149,0.06088
0.8,0.08357,0.0425
1,0.06794,0.03412
1.25,0.05688,0.02843
1.5,0.05083,0.02541
2,0.04501,0.02295
3,0.04139,0.02269
4,0.04104,0.02398
5,0.04174,0.02546
6,0.04286,0.02687
8,0.04558,0.02927
10,0.04844,0.03115
15,0.05502,0.03405
20,0.06024,0.03516
