0.001,4433,4421
0.0015,1986,1974
0.002,1081,1069
0.0021216,950.6,939.3
0.002121621216,1034,1021
0.00216138,1431,1405
0.0022019,2341,2292
0.002201922019,2487,2434
0.00241348,2512,2457
0.0026454,2307,2258
0.002645426454,2663,2606
0.003,1965,1925
0.0030265,1923,1884
0.003026530265,2041,2000
0.00315838,1844,1806
0.003296,1671,1637
0.00329603296,1742,1707
0.004,1100,1078
0.005,640.2,626.2
0.006,408.3,397.9
0.008,198.7,191.7
0.01,113.2,107.8
0.0115637,78.44,73.88
0.011563815637,194.6,159.4
0.0123887,161.8,133.9
0.0132726,134.9,112.7
0.013272732726,185.3,146.3
0.0135729,184.8,139.5
0.0138799,166.6,132.5
0.013880038799,192.1,151.7
0.015,157.8,126.5
0.02,75.74,63.33
0.03,26.41,22.68
0.04,12.45,10.67
0.05,6.954,5.879
0.06,4.339,3.595
0.0783948,2.203,1.738
0.078395583948,9.301,2.627
0.08,8.731,2.592
0.1,4.993,2.081
0.15,1.795,1.006
0.2,0.8896,0.5413
0.3,0.3625,0.2216
0.4,0.2118,0.1233
0.5,0.1492,0.08265
0.6,0.1168,0.0623
0.8,0.08456,0.04325
1,0.06857,0.03459
1.25,0.05727,0.02871
1.5,0.05112,0.0256
2,0.04522,0.02307
3,0.0416,0.02279
4,0.04124,0.02408
5,0.04196,0.02557
6,0.0431,0.02699
8,0.04584,0.02939
10,0.04872,0.03127
15,0.05537,0.03418
20,0.06064,0.03529
